Tweet,Tokenized_Tweets,Corrected_Words,Positive_Values,Negative_Values,Neutral_Values,Overall_Text_Sentiment,emoji_sentiments,sentiment_class
Replying to Watch our live indepth coverage of election day with hashtagTheFilipinoVotes Philippines mobile_phone YouTube laptop Facebook television Free TV ch 9 Cignal ch 10 Sky Cable ch 14,"['replying', 'to', 'watch', 'our', 'live', 'indepth', 'coverage', 'of', 'election', 'day', 'with', 'hashtagthefilipinovotes', 'philippines', 'mobile_phone', 'youtube', 'laptop', 'facebook', 'television', 'free', 'tv', 'ch', '9', 'cignal', 'ch', '10', 'sky', 'cable', 'ch', '14']","replying, watch, live, indepth, coverage, election, day, hashtagthefilipinovotes, philippine, mobile_phone, youtube, laptop, facebook, television, free, cignal, sky, cable",0.015877280614122722,0.014506327006327008,0.36428571428571427,Positive,0.652,Positive
THREAD Its decision day in the Philippines a deeply divided nation that stands at the crossroads More than 65 million voters ballot_box_with_ballot are expected to deliver their verdict today with hopes of a better tomorrow This is a CNN Philippines special coverage hashtagTheFilipinoVotes Philippines,"['thread', 'its', 'decision', 'day', 'in', 'the', 'philippines', 'a', 'deeply', 'divided', 'nation', 'that', 'stands', 'at', 'the', 'crossroads', 'more', 'than', '65', 'million', 'voters', 'ballot_box_with_ballot', 'are', 'expected', 'to', 'deliver', 'their', 'verdict', 'today', 'with', 'hopes', 'of', 'a', 'better', 'tomorrow', 'this', 'is', 'a', 'cnn', 'philippines', 'special', 'coverage', 'hashtagthefilipinovotes', 'philippines']","thread, decision, day, philippine, deeply, divided, nation, stand, crossroad, voter, ballot_box_with_ballot, expected, deliver, verdict, today, hope, tomorrow, cnn, philippine, special, coverage, hashtagthefilipinovotes, philippine",0.012366622574955908,0.00904431216931217,0.4444444444444444,Positive,0.221,Positive
Dahil sa siksikan hindi lahat ng botante ay nakukuhanan ng temperatura sa Camarin D Elementary School sa Caloocan City hashtagEleksyon2022 via,"['dahil', 'sa', 'siksikan', 'hindi', 'lahat', 'ng', 'botante', 'ay', 'nakukuhanan', 'ng', 'temperatura', 'sa', 'camarin', 'd', 'elementary', 'school', 'sa', 'caloocan', 'city', 'hashtageleksyon2022', 'via']","siksikan, botante, nakukuhanan, temperatura, camarin, elementary, school, caloocan, city",0.009558823529411765,0.01053921568627451,0.23529411764705882,Negative,0.656,Positive
Sightimpaired brothers vote in Alabang Elementary School in Muntinlupa They brought a list via braille and the votes were dictated to their parents who shaded the ballots hashtagEleksyon2022 via,"['sightimpaired', 'brothers', 'vote', 'in', 'alabang', 'elementary', 'school', 'in', 'muntinlupa', 'they', 'brought', 'a', 'list', 'via', 'braille', 'and', 'the', 'votes', 'were', 'dictated', 'to', 'their', 'parents', 'who', 'shaded', 'the', 'ballots', 'hashtageleksyon2022', 'via']","sightimpaired, brother, vote, alabang, elementary, school, muntinlupa, brought, list, braille, vote, dictated, parent, shaded, ballot",0.011193834900731453,0.011454134945514253,0.41379310344827586,Negative,0.652,Positive
WATCH Persons deprived of liberty in Quezon City Jail Female Dormitory cast their vote on election day hashtagEleksyon2022,"['watch', 'persons', 'deprived', 'of', 'liberty', 'in', 'quezon', 'city', 'jail', 'female', 'dormitory', 'cast', 'their', 'vote', 'on', 'election', 'day', 'hashtageleksyon2022']","watch, person, deprived, liberty, quezon, city, jail, female, dormitory, cast, vote, election, day",0.01719230769230769,0.008634615384615385,0.48,Positive,0.221,Positive
Former senator and presidential candidate Ferdinand Bongbong Marcos Jr cast his vote on Monday morning for hashtagEleksyon2022,"['former', 'senator', 'and', 'presidential', 'candidate', 'ferdinand', 'bongbong', 'marcos', 'junior', 'cast', 'his', 'vote', 'on', 'monday', 'morning', 'for', 'hashtageleksyon2022']","senator, presidential, candidate, ferdinand, bongbong, marcos, junior, cast, vote, monday, morning",0.008290816326530611,0.015348639455782314,0.4226190476190476,Negative,0.659,Positive
Oneway traffic ipinatupad sa Rizal High School sa Pasig dahil sa mga botanteng nalilito sa entrance at exit hashtagEleksyon2022 via,"['oneway', 'traffic', 'ipinatupad', 'sa', 'rizal', 'high', 'school', 'sa', 'pasig', 'dahil', 'sa', 'mga', 'botanteng', 'nalilito', 'sa', 'entrance', 'at', 'exit', 'hashtageleksyon2022', 'via']","oneway, traffic, ipinatupad, rizal, high, school, pasig, botanteng, nalilito, entrance, exit",0.010846560846560846,0.005224867724867725,0.23809523809523808,Positive,0.652,Positive
Replying to Pagboto ni Senator sa Bayan Luma I Elementary School hashtagEleksyon2022 via,"['replying', 'to', 'pagboto', 'ni', 'senator', 'sa', 'bayan', 'luma', 'i', 'elementary', 'school', 'hashtageleksyon2022', 'via']","replying, pagboto, senator, bayan, luma, elementary, school",0.0125,0.033012820512820513,0.28846153846153844,Negative,0.633,Positive
Presidential candidate now casting his vote in Mariano Marcos Memorial Elementary School in Batac Ilocos Norte via Watch the hashtagEleksyon2022 livestream,"['presidential', 'candidate', 'now', 'casting', 'his', 'vote', 'in', 'mariano', 'marcos', 'memorial', 'elementary', 'school', 'in', 'batac', 'ilocos', 'norte', 'via', 'watch', 'the', 'hashtageleksyon2022', 'livestream']","presidential, candidate, casting, vote, mariano, marcos, memorial, elementary, school, batac, ilocos, norte, watch, livestream",0.014375593542260208,0.012547483380816715,0.2962962962962963,Positive,0.652,Positive
Senator became the first presidential candidate to cast his vote in hashtagEleksyon2022 on Monday morning,"['senator', 'became', 'the', 'first', 'presidential', 'candidate', 'to', 'cast', 'his', 'vote', 'in', 'hashtageleksyon2022', 'on', 'monday', 'morning']","senator, presidential, candidate, cast, vote, monday, morning",0.002403846153846154,0.011057692307692307,0.5384615384615384,Negative,0.418,Positive
These women lined up at 530 am to vote at Gen Tiburcio de Leon Elementary School the biggest polling place in Valenzuela with 33 polling precincts hashtagEleksyon2022 via,"['these', 'women', 'lined', 'up', 'at', '530', 'am', 'to', 'vote', 'at', 'generation', 'tiburcio', 'de', 'leon', 'elementary', 'school', 'the', 'biggest', 'polling', 'place', 'in', 'valenzuela', 'with', '33', 'polling', 'precincts', 'hashtageleksyon2022', 'via']","woman, lined, vote, generation, tiburcio, leon, elementary, school, biggest, polling, place, valenzuela, polling, precinct",0.02903534544159544,0.01818885525482748,0.4305555555555556,Positive,0.221,Positive
Blasts rock Maguindanao hours before May 9 polls 6 hurt hashtagEleksyon2022,"['blasts', 'rock', 'maguindanao', 'hours', 'before', 'may', '9', 'polls', '6', 'hurt', 'hashtageleksyon2022']","blast, rock, maguindanao, hour, poll, hurt",0.006786616161616161,0.05593885281385281,0.45454545454545453,Negative,0.221,Positive
9995 of precincts done with final VCM testing sealing hashtagEleksyon2022,"['9995', 'of', 'precincts', 'done', 'with', 'final', 'vote_counting_machine', 'testing', 'sealing', 'hashtageleksyon2022']","precinct, final, vote_counting_machine, testing, sealing",0.05337301587301588,0.015277777777777779,0.4027777777777778,Positive,0.221,Positive
VCM jams at a precinct in Alabang Elementary School Its the first ballot to be fed hashtagEleksyon2022,"['vote_counting_machine', 'jams', 'at', 'a', 'precinct', 'in', 'alabang', 'elementary', 'school', 'its', 'the', 'first', 'ballot', 'to', 'be', 'fed', 'hashtageleksyon2022']","vote_counting_machine, jam, precinct, alabang, elementary, school, ballot, fed",0.04321484071484071,0.02045260295260295,0.375,Positive,0.221,Positive
Voters line up to enter Lerma Elementary School in Caloocan Cityy hashtagEleksyon2022,"['voters', 'line', 'up', 'to', 'enter', 'lerma', 'elementary', 'school', 'in', 'caloocan', 'cityy', 'hashtageleksyon2022']","voter, enter, lerma, elementary, school, caloocan, cityy",0.0125,0.013782051282051282,0.38461538461538464,Negative,0.659,Positive
My Kodigo Eleksyon 2022 GMA News Online hashtagEleksyon2022 hashtagDapatTotoo,"['my', 'kodigo', 'eleksyon', '2022', 'gma', 'news', 'online', 'hashtageleksyon2022', 'hashtagdapattotoo']","kodigo, eleksyon, gma, news, online, hashtagdapattotoo",0.011363636363636364,0.002272727272727273,0.18181818181818182,Positive,0.713,Positive
Classrooms at the Alabang Elementary School fill to the brim as elections are conducted today hashtagEleksyon2022 via,"['classrooms', 'at', 'the', 'alabang', 'elementary', 'school', 'fill', 'to', 'the', 'brim', 'as', 'elections', 'are', 'conducted', 'today', 'hashtageleksyon2022', 'via']","classroom, alabang, elementary, school, brim, election, conducted, today",0.04138888888888889,0.018194444444444447,0.4666666666666667,Positive,-0.093,Neutral
Presidential candidate na si Senador dumating na sa Bayan Luma 1 Elementary School para bumoto ngayong hashtagEleksyon2022 via,"['presidential', 'candidate', 'na', 'si', 'senador', 'dumating', 'na', 'sa', 'bayan', 'luma', '1', 'elementary', 'school', 'para', 'bumoto', 'ngayong', 'hashtageleksyon2022', 'via']","presidential, candidate, senador, dumating, bayan, luma, elementary, school, bumoto",0.009558823529411765,0.017892156862745097,0.23529411764705882,Negative,-0.093,Neutral
Isa sa pinakamalaking voting center sa Kalibo Aklan pinipilahan na pila ng mga botante abot hanggang kalsada hashtagEleksyon2022 Super Radyo Kalibo,"['isa', 'sa', 'pinakamalaking', 'voting', 'center', 'sa', 'kalibo', 'aklan', 'pinipilahan', 'na', 'pila', 'ng', 'mga', 'botante', 'abot', 'hanggang', 'kalsada', 'hashtageleksyon2022', 'super', 'radyo', 'kalibo']","pinakamalaking, voting, center, kalibo, aklan, pinipilahan, pila, botante, abot, kalsada, super, radyo, kalibo",0.00953623188405797,0.004434782608695652,0.12,Positive,-0.093,Neutral
PANOORIN Sitwasyon sa entrance ng Camarin D Elementary School sa Caloocan City Siksikan ang mga botante dahil sa makipot na gate at mapa ng voting precincts hashtagEleksyon2022 via,"['panoorin', 'sitwasyon', 'sa', 'entrance', 'ng', 'camarin', 'd', 'elementary', 'school', 'sa', 'caloocan', 'city', 'siksikan', 'ang', 'mga', 'botante', 'dahil', 'sa', 'makipot', 'na', 'gate', 'at', 'mapa', 'ng', 'voting', 'precincts', 'hashtageleksyon2022', 'via']","panoorin, sitwasyon, entrance, camarin, elementary, school, caloocan, city, siksikan, botante, makipot, gate, mapa, voting, precinct",0.023419540229885058,0.00617816091954023,0.2629310344827586,Positive,-0.093,Neutral
LOOK Long lines have started at the Sauyo Elementary School in Quezon City for Mondays hashtagEleksyon2022,"['look', 'long', 'lines', 'have', 'started', 'at', 'the', 'sauyo', 'elementary', 'school', 'in', 'quezon', 'city', 'for', 'mondays', 'hashtageleksyon2022']","long, line, started, sauyo, elementary, school, quezon, city, monday",0.017232726423902892,0.022123015873015874,0.4117647058823529,Negative,0.425,Positive
LOOK Long line of voters at San Juan Elementary School in Taytay Rizal hashtagEleksyon2022,"['look', 'long', 'line', 'of', 'voters', 'at', 'san', 'juan', 'elementary', 'school', 'in', 'taytay', 'rizal', 'hashtageleksyon2022']","long, voter, san, juan, elementary, school, taytay, rizal",0.01847222222222222,0.02236111111111111,0.26666666666666666,Negative,0.652,Positive
Kahit na nasa ilalim ng Comeleccontrolled area pumila pa rin ang mga botante sa Malabang Lanao del Sur ngayong umaga ng hashtagEleksyon2022 camera_with_flash Comelec Comm George Garcia via,"['kahit', 'na', 'nasa', 'ilalim', 'ng', 'comeleccontrolled', 'area', 'pumila', 'pa', 'rin', 'ang', 'mga', 'botante', 'sa', 'malabang', 'lanao', 'del', 'sur', 'ngayong', 'umaga', 'ng', 'hashtageleksyon2022', 'camera_with_flash', 'commission_on_elections', 'commision', 'george', 'garcia', 'via']","comeleccontrolled, area, pumila, botante, malabang, lanao, del, sur, umaga, camera_with_flash, commission_on_elections, commision, george, garcia",0.0013227513227513227,0.0006613756613756613,0.1111111111111111,Positive,0.412,Positive
Buong puwersa ang GMA News and Public Affairs sa paghahatid ng malalaking balita ngayong hashtagEleksyon2022 hashtagDapatTotoo Para sa mga balita kaugnay sa hashtagEleksyon2022 bisitahin ang website Maaari din abangan dito ang resulta ng botohan mamayang gabi,"['buong', 'puwersa', 'ang', 'gma', 'news', 'and', 'public', 'affairs', 'sa', 'paghahatid', 'ng', 'malalaking', 'balita', 'ngayong', 'hashtageleksyon2022', 'hashtagdapattotoo', 'para', 'sa', 'mga', 'balita', 'kaugnay', 'sa', 'hashtageleksyon2022', 'bisitahin', 'ang', 'website', 'maaari', 'din', 'abangan', 'dito', 'ang', 'resulta', 'ng', 'botohan', 'mamayang', 'gabi']","buong, puwersa, gma, news, public, affair, paghahatid, malalaking, balita, hashtagdapattotoo, balita, kaugnay, bisitahin, website, abangan, resulta, botohan, mamayang, gabi",0.007882882882882882,0.004898648648648649,0.10810810810810811,Positive,0.659,Positive
Comelec Palawan all systems go na para sa isasagawang hashtagEleksyon2022 via Junfred Calamba Super Radyo Palawan,"['commission_on_elections', 'palawan', 'all', 'systems', 'go', 'na', 'para', 'sa', 'isasagawang', 'hashtageleksyon2022', 'via', 'junfred', 'calamba', 'super', 'radyo', 'palawan']","commission_on_elections, palawan, system, isasagawang, junfred, calamba, super, radyo, palawan",0.013562091503267973,0.006699346405228759,0.11764705882352941,Positive,0.464,Positive
LOOK Voting center na gagamitin sa pagboto ni Pangulong Rodrigo Duterte inihanda na Davao City nakaranas ng pagulan sa buong magdamag via Rodel Natad Super Radyo Davao,"['look', 'voting', 'center', 'na', 'gagamitin', 'sa', 'pagboto', 'ni', 'pangulong', 'rodrigo', 'duterte', 'inihanda', 'na', 'davao', 'city', 'nakaranas', 'ng', 'pagulan', 'sa', 'buong', 'magdamag', 'via', 'rodel', 'natad', 'super', 'radyo', 'davao']","voting, center, gagamitin, pagboto, pangulong, rodrigo, duterte, inihanda, davao, city, nakaranas, pagulan, buong, magdamag, rodel, natad, super, radyo, davao",0.006443399921660791,0.0029964747356051704,0.10810810810810811,Positive,0.493,Positive
Isolation polling precinct sa Malanday Elementary School sa Marikina City handa na rin para sa mga makikitaan ng sintomas ng COVID19 via hashtagEleksyon2022,"['isolation', 'polling', 'precinct', 'sa', 'malanday', 'elementary', 'school', 'sa', 'marikina', 'city', 'handa', 'na', 'rin', 'para', 'sa', 'mga', 'makikitaan', 'ng', 'sintomas', 'ng', 'covid19', 'via', 'hashtageleksyon2022']","isolation, polling, precinct, malanday, elementary, school, marikina, city, handa, makikitaan, sintomas, covid",0.025543478260869567,0.014855072463768116,0.24456521739130435,Positive,0.652,Positive
Early bird voters troop to polling places even before voting hours start hashtagEleksyon2022,"['early', 'bird', 'voters', 'troop', 'to', 'polling', 'places', 'even', 'before', 'voting', 'hours', 'start', 'hashtageleksyon2022']","early, bird, voter, troop, polling, place, voting, hour, start",0.008761790701128936,0.011347389334521688,0.5294117647058824,Negative,0.633,Positive
Around 657 million registered Filipino voters are expected to troop to polling precincts nationwide on Monday May 9 as the Philippines conducts its first ever national and local elections during the COVID19 pandemic hashtagEleksyon2022,"['around', '657', 'million', 'registered', 'filipino', 'voters', 'are', 'expected', 'to', 'troop', 'to', 'polling', 'precincts', 'nationwide', 'on', 'monday', 'may', '9', 'as', 'the', 'philippines', 'conducts', 'its', 'first', 'ever', 'national', 'and', 'local', 'elections', 'during', 'the', 'covid19', 'pandemic', 'hashtageleksyon2022']","registered, filipino, voter, expected, troop, polling, precinct, nationwide, monday, philippine, conduct, national, local, election, covid, pandemic",0.025748109417464256,0.007584485407066052,0.4717741935483871,Positive,0.464,Positive
Handa ka na bang bomoto ngayong araw Narito ang mga hakbang sa pagboto ngayong hashtagEleksyon2022 hashtagDapatTotoo Handa na ba kayong bumoto at may kodigo na ba kayo para sa Eleksyon sa Lunes Bisitahin ang website na ito para makagawa ng listahan,"['handa', 'ka', 'na', 'bang', 'bomoto', 'ngayong', 'araw', 'narito', 'ang', 'mga', 'hakbang', 'sa', 'pagboto', 'ngayong', 'hashtageleksyon2022', 'hashtagdapattotoo', 'handa', 'na', 'ba', 'kayong', 'bumoto', 'at', 'may', 'kodigo', 'na', 'ba', 'kayo', 'para', 'sa', 'eleksyon', 'sa', 'lunes', 'bisitahin', 'ang', 'website', 'na', 'ito', 'para', 'makagawa', 'ng', 'listahan']","handa, bang, bomoto, araw, hakbang, pagboto, hashtagdapattotoo, handa, kayong, bumoto, kodigo, eleksyon, lunes, bisitahin, website, makagawa, listahan",0.005681818181818182,0.001893939393939394,0.06060606060606061,Positive,0.431,Positive
Simula na ng botohan dito sa Bayan Luma 1 Elementary School Imus Cavite May pila na rin ng mga maagang dumating para bumoto ngayong hashtagEleksyon2022 via,"['simula', 'na', 'ng', 'botohan', 'dito', 'sa', 'bayan', 'luma', '1', 'elementary', 'school', 'imus', 'cavite', 'may', 'pila', 'na', 'rin', 'ng', 'mga', 'maagang', 'dumating', 'para', 'bumoto', 'ngayong', 'hashtageleksyon2022', 'via']","simula, botohan, bayan, luma, elementary, school, imu, cavite, pila, maagang, dumating, bumoto",0.007065217391304348,0.0077898550724637685,0.13043478260869565,Negative,0.221,Positive
SIMULA NA ANG BOTOHAN PARA SA hashtagELEKSYON2022 Tumutok sa GMA News and Public Affairs sa TV online at radyo mula May 9 hanggang May 10 sa GMA Network channel 7 at GTV channel 11 o panoorin ang aming livestream sa GMA News YouTube channel,"['simula', 'na', 'ang', 'botohan', 'para', 'sa', 'hashtageleksyon2022', 'tumutok', 'sa', 'gma', 'news', 'and', 'public', 'affairs', 'sa', 'tv', 'online', 'at', 'radyo', 'mula', 'may', '9', 'hanggang', 'may', '10', 'sa', 'gma', 'network', 'channel', '7', 'at', 'gtv', 'channel', '11', 'o', 'panoorin', 'ang', 'aming', 'livestream', 'sa', 'gma', 'news', 'youtube', 'channel']","simula, botohan, tumutok, gma, news, public, affair, online, radyo, gma, network, channel, gtv, channel, panoorin, livestream, gma, news, youtube, channel",0.010683760683760682,0.005288461538461538,0.23076923076923078,Positive,0.418,Positive
A person with disability is offered a replacement mask after he was spotted inside a Pasig City polling center wearing one printed with faces of candidates which is prohibited under guidelines hashtagEleksyon2022 via,"['a', 'person', 'with', 'disability', 'is', 'offered', 'a', 'replacement', 'mask', 'after', 'he', 'was', 'spotted', 'inside', 'a', 'pasig', 'city', 'polling', 'center', 'wearing', 'one', 'printed', 'with', 'faces', 'of', 'candidates', 'which', 'is', 'prohibited', 'under', 'guidelines', 'hashtageleksyon2022', 'via']","person, disability, offered, replacement, mask, spotted, inside, pasig, city, polling, center, wearing, printed, face, candidate, prohibited, guideline",0.006855594997887488,0.035782942354088604,0.4621212121212121,Negative,0.661,Positive
Inihahanda na ang votecounting machine sa isang clustered precinct sa Bayan Luma 1 Elementary School para sa pagsisimila ng botohan pagpatak ng alas sais ng umaga hashtagEleksyon2022 via,"['inihahanda', 'na', 'ang', 'votecounting', 'machine', 'sa', 'isang', 'clustered', 'precinct', 'sa', 'bayan', 'luma', '1', 'elementary', 'school', 'para', 'sa', 'pagsisimila', 'ng', 'botohan', 'pagpatak', 'ng', 'alas', 'sais', 'ng', 'umaga', 'hashtageleksyon2022', 'via']","inihahanda, votecounting, machine, clustered, precinct, bayan, luma, elementary, school, pagsisimila, botohan, pagpatak, ala, sais, umaga",0.020689655172413793,0.009410919540229884,0.1939655172413793,Positive,0.412,Positive
Pinapapasok na ang mga botanteng senior citizen sa Mariano Marcos Memorial Elementary School Pinapasok na rin ang mga watcher hashtagEleksyon2022 via,"['pinapapasok', 'na', 'ang', 'mga', 'botanteng', 'senior', 'citizen', 'sa', 'mariano', 'marcos', 'memorial', 'elementary', 'school', 'pinapasok', 'na', 'rin', 'ang', 'mga', 'watcher', 'hashtageleksyon2022', 'via']","pinapapasok, botanteng, senior, citizen, mariano, marcos, memorial, elementary, school, pinapasok, watcher",0.02599206349206349,0.008531746031746033,0.2857142857142857,Positive,0.45,Positive
Senior citizens await opening of polls at the Alabang Elementary School hashtagEleksyon2022 via,"['senior', 'citizens', 'await', 'opening', 'of', 'polls', 'at', 'the', 'alabang', 'elementary', 'school', 'hashtageleksyon2022', 'via']","senior, citizen, await, opening, poll, alabang, elementary, school",0.023166666666666665,0.030462962962962963,0.45,Negative,0.652,Positive
Comelec Acting Spokesperson Rex Laudiangco reports that 49 VCMs have not yet undergone final testing and sealing which should be conducted before voting can take place hashtagEleksyon2022 via,"['commission_on_elections', 'acting', 'spokesperson', 'rex', 'laudiangco', 'reports', 'that', '49', 'vcms', 'have', 'not', 'yet', 'undergone', 'final', 'testing', 'and', 'sealing', 'which', 'should', 'be', 'conducted', 'before', 'voting', 'can', 'take', 'place', 'hashtageleksyon2022', 'via']","commission_on_elections, acting, spokesperson, rex, laudiangco, report, vcms, undergone, final, testing, sealing, conducted, voting, place",0.013380244369827703,0.005882745726495726,0.4074074074074074,Positive,-0.173,Negative
On Monday May 9 2022 the Philippines will hold its national and local elections to elect a new set of public officials Here are some voting reminders hashtagEleksyon2022,"['on', 'monday', 'may', '9', '2022', 'the', 'philippines', 'will', 'hold', 'its', 'national', 'and', 'local', 'elections', 'to', 'elect', 'a', 'new', 'set', 'of', 'public', 'officials', 'here', 'are', 'some', 'voting', 'reminders', 'hashtageleksyon2022']","monday, philippine, hold, national, local, election, elect, set, public, official, voting, reminder",0.01900448585231194,0.007276570048309179,0.5217391304347826,Positive,0.713,Positive
Pila ng mga botante sa Rizal High School sa Pasig inaayos na para sa pagbubukas ng polling center ng alas600 ng umaga hashtagEleksyon2022 via,"['pila', 'ng', 'mga', 'botante', 'sa', 'rizal', 'high', 'school', 'sa', 'pasig', 'inaayos', 'na', 'para', 'sa', 'pagbubukas', 'ng', 'polling', 'center', 'ng', 'alas600', 'ng', 'umaga', 'hashtageleksyon2022', 'via']","pila, botante, rizal, high, school, pasig, inaayos, pagbubukas, polling, center, alas, umaga",0.006500735139676537,0.01792428061331653,0.21739130434782608,Negative,0.732,Positive
Mahaba na ang pila ng mga botante sa labas ng President Corazon Aquino Elementary School hashtagEleksyon2022 via,"['mahaba', 'na', 'ang', 'pila', 'ng', 'mga', 'botante', 'sa', 'labas', 'ng', 'president', 'corazon', 'aquino', 'elementary', 'school', 'hashtageleksyon2022', 'via']","mahaba, pila, botante, labas, president, corazon, aquino, elementary, school",0.009558823529411765,0.01053921568627451,0.17647058823529413,Negative,0.418,Positive
Marilou Bacani and her husband Geoffrey among the early birds waiting to cast their vote at the Fort Bonifacio Elementary School in Makati hashtagEleksyon2022 via,"['marilou', 'bacani', 'and', 'her', 'husband', 'geoffrey', 'among', 'the', 'early', 'birds', 'waiting', 'to', 'cast', 'their', 'vote', 'at', 'the', 'fort', 'bonifacio', 'elementary', 'school', 'in', 'makati', 'hashtageleksyon2022', 'via']","marilou, bacani, husband, geoffrey, early, bird, waiting, cast, vote, fort, bonifacio, elementary, school, makati",0.011548353909465021,0.01376028806584362,0.3333333333333333,Negative,0.418,Positive
TINGNAN Nagtipontipon na sa labas ng Potrero Elementary School sa Malabon City ang mga magsisilbing poll watcher sa hashtagEleksyon2022 ngayong araw via,"['tingnan', 'nagtipontipon', 'na', 'sa', 'labas', 'ng', 'potrero', 'elementary', 'school', 'sa', 'malabon', 'city', 'ang', 'mga', 'magsisilbing', 'poll', 'watcher', 'sa', 'hashtageleksyon2022', 'ngayong', 'araw', 'via']","tingnan, nagtipontipon, labas, potrero, elementary, school, malabon, city, magsisilbing, poll, watcher, araw",0.01068840579710145,0.008997584541062802,0.21739130434782608,Positive,0.659,Positive
LOOK Watchers await the opening of gates at the Alabang Elementary School hashtagEleksyon2022 via,"['look', 'watchers', 'await', 'the', 'opening', 'of', 'gates', 'at', 'the', 'alabang', 'elementary', 'school', 'hashtageleksyon2022', 'via']","watcher, await, opening, gate, alabang, elementary, school",0.019679487179487178,0.033012820512820513,0.4423076923076923,Negative,0.659,Positive
Mga magsisilbing poll watcher sa hashtagEleksyon2022 naghihintay na sa labas ng Potrero Elementary School sa Malabon City via,"['mga', 'magsisilbing', 'poll', 'watcher', 'sa', 'hashtageleksyon2022', 'naghihintay', 'na', 'sa', 'labas', 'ng', 'potrero', 'elementary', 'school', 'sa', 'malabon', 'city', 'via']","magsisilbing, poll, watcher, naghihintay, labas, potrero, elementary, school, malabon, city",0.012938596491228069,0.010891812865497076,0.2631578947368421,Positive,0.431,Positive
Teachers serving as electoral board have started pulling out VCMs and ballots to set up the precincts in President Corazon Aquino Elementary School in Quezon City hashtagEleksyon2022 via,"['teachers', 'serving', 'as', 'electoral', 'board', 'have', 'started', 'pulling', 'out', 'vcms', 'and', 'ballots', 'to', 'set', 'up', 'the', 'precincts', 'in', 'president', 'corazon', 'aquino', 'elementary', 'school', 'in', 'quezon', 'city', 'hashtageleksyon2022', 'via']","teacher, serving, electoral, board, started, pulling, vcms, ballot, set, precinct, president, corazon, aquino, elementary, school, quezon, city",0.022744548479842596,0.008870214752567693,0.38257575757575757,Positive,0.678,Positive
WATCH A bit of delay in the releasing of vote counting machines at Rafael Palma Elementary School in Manila Some members of the Electoral Board said the DESO assigned to them those who are authorized to distribute the VCM arrived late hashtagEleksyon2022 via,"['watch', 'a', 'bit', 'of', 'delay', 'in', 'the', 'releasing', 'of', 'vote', 'counting', 'machines', 'at', 'rafael', 'palma', 'elementary', 'school', 'in', 'manila', 'some', 'members', 'of', 'the', 'electoral', 'board', 'said', 'the', 'deso', 'assigned', 'to', 'them', 'those', 'who', 'are', 'authorized', 'to', 'distribute', 'the', 'vote_counting_machine', 'arrived', 'late', 'hashtageleksyon2022', 'via']","watch, bit, delay, releasing, vote, counting, machine, rafael, palma, elementary, school, manila, member, electoral, board, deso, assigned, authorized, distribute, vote_counting_machine, arrived, late",0.010109028568330894,0.012199476879709438,0.4186046511627907,Negative,0.123,Positive
TINGNAN Mga guro na magsisilbing electoral board sa hashtagEleksyon2022 maagang nagtungo sa Potrero Elementary School sa Malabon City via,"['tingnan', 'mga', 'guro', 'na', 'magsisilbing', 'electoral', 'board', 'sa', 'hashtageleksyon2022', 'maagang', 'nagtungo', 'sa', 'potrero', 'elementary', 'school', 'sa', 'malabon', 'city', 'via']","tingnan, guro, magsisilbing, electoral, board, maagang, nagtungo, potrero, elementary, school, malabon, city",0.007483277591973244,0.0077898550724637685,0.21739130434782608,Negative,0.433,Positive
Ang boto mo ay mahalaga Piliin ang kandidatong totoo ngayong hashtagEleksyon2022 hashtagDapatTotoo,"['ang', 'boto', 'mo', 'ay', 'mahalaga', 'piliin', 'ang', 'kandidatong', 'totoo', 'ngayong', 'hashtageleksyon2022', 'hashtagdapattotoo']","boto, mahalaga, piliin, kandidatong, totoo, hashtagdapattotoo",0.0,0.0,0.0,Neutral,0.659,Positive
1 ORAS NA LANG BAGO ANG BOTOHAN PARA SA hashtagELEKSYON2022 Wag palampasin ang GMA News and Public Affairs marathon hashtagEleksyon2022 coverage sa TV online at radyo mula May 9 hanggang ng May 10 sa GMA Network at GTV o panoorin ang aming livestream sa GMA News YouTube channel,"['1', 'oras', 'na', 'lang', 'bago', 'ang', 'botohan', 'para', 'sa', 'hashtageleksyon2022', 'wag', 'palampasin', 'ang', 'gma', 'news', 'and', 'public', 'affairs', 'marathon', 'hashtageleksyon2022', 'coverage', 'sa', 'tv', 'online', 'at', 'radyo', 'mula', 'may', '9', 'hanggang', 'ng', 'may', '10', 'sa', 'gma', 'network', 'at', 'gtv', 'o', 'panoorin', 'ang', 'aming', 'livestream', 'sa', 'gma', 'news', 'youtube', 'channel']","oras, botohan, palampasin, gma, news, public, affair, marathon, coverage, online, radyo, gma, network, gtv, panoorin, livestream, gma, news, youtube, channel",0.010683760683760682,0.007425213675213676,0.23076923076923078,Positive,0.645,Positive
