Tweet,Tokenized_Tweets,Corrected_Words,Positive_Values,Negative_Values,Neutral_Values,Overall_Text_Sentiment,emoji_sentiments,sentiment_class
FACT Mananalo pa rin dito sa ELYU si BBM ngayong hashtagHalalan2022 pero sinisiguro ko na yung dating 19k votes ni VP Leni dito noong 2016 ay magiging doble triple o 5x na siguro ngayon Gising na ang maraming Ilocano dito sa ELYU hashtagwalangsolidnorth hashtagBatangasIsPink,"['fact', 'mananalo', 'pa', 'rin', 'dito', 'sa', 'elyu', 'si', 'bbm', 'ngayong', 'hashtaghalalan2022', 'pero', 'sinisiguro', 'ko', 'na', 'yung', 'dating', '19k', 'votes', 'ni', 'vice_president', 'leni', 'dito', 'noong', '2016', 'ay', 'magiging', 'doble', 'triple', 'o', '5x', 'na', 'siguro', 'ngayon', 'gising', 'na', 'ang', 'maraming', 'ilocano', 'dito', 'sa', 'elyu', 'hashtagwalangsolidnorth', 'hashtagbatangasispink']","fact, mananalo, elyu, bbm, sinisiguro, dating, k, vote, vice_president, leni, magiging, doble, triple, x, siguro, gising, maraming, ilocano, elyu, hashtagwalangsolidnorth, hashtagbatangasispink",0.0037674216027874566,0.0008710801393728223,0.1951219512195122,Positive,0.121,Positive
Script ng BBM at DDS Desperado na hashtagMarcosDuwag hashtagHalalan2022,"['script', 'ng', 'bbm', 'at', 'dds', 'desperado', 'na', 'hashtagmarcosduwag', 'hashtaghalalan2022']","script, bbm, dd, desperado, hashtagmarcosduwag",0.0,0.0,0.3333333333333333,Neutral,-0.173,Negative
Wala bang supporter ni BabyM ang magsasabing kahit wag mo na kami kitain sa rally magattend ka lang nung comelec interview hashtagHalalan2022,"['wala', 'bang', 'supporter', 'ni', 'bbm', 'ang', 'magsasabing', 'kahit', 'wag', 'mo', 'na', 'kami', 'kitain', 'sa', 'rally', 'magattend', 'ka', 'lang', 'nung', 'commission_on_elections', 'interview', 'hashtaghalalan2022']","bang, supporter, bbm, magsasabing, kitain, rally, magattend, commission_on_elections, interview",0.016176470588235296,0.008088235294117648,0.23529411764705882,Positive,0.652,Positive
Challenge Ikampanya si VP Leni ng di binabanggit si BBM Ikampanya si BBM ng di binabanggit si VP Leni Sources FB Official at Legit Phil Intl News Platforms No vloggersTiktok Why Share tayo ng knowledge in a good way Kindness only Makikinig tayo G hashtagHalalan2022,"['challenge', 'ikampanya', 'si', 'vice_president', 'leni', 'ng', 'di', 'binabanggit', 'si', 'bbm', 'ikampanya', 'si', 'bbm', 'ng', 'di', 'binabanggit', 'si', 'vice_president', 'leni', 'sources', 'facebook', 'official', 'at', 'legit', 'phil', 'intl', 'news', 'platforms', 'no', 'vloggerstiktok', 'why', 'share', 'tayo', 'ng', 'knowledge', 'in', 'a', 'good', 'way', 'kindness', 'only', 'makikinig', 'tayo', 'g', 'hashtaghalalan2022']","challenge, ikampanya, vice_president, leni, binabanggit, bbm, ikampanya, bbm, binabanggit, vice_president, leni, source, facebook, official, legit, phil, intl, news, platform, vloggerstiktok, share, knowledge, good, kindness, makikinig",0.023376255264010364,0.0037226001511715795,0.22448979591836735,Positive,0.645,Positive
Surigao del Sur 2nd District Representative Johnny Pimentel and majority of the municipal mayors in the province have declared support for RoSa or Robredo and Sara Duterte tandem They will be endorsing VP Leni on her upcoming visit in Agusan del Sur hashtagHalalan2022,"['surigao', 'del', 'sur', '2nd', 'district', 'representative', 'johnny', 'pimentel', 'and', 'majority', 'of', 'the', 'municipal', 'mayors', 'in', 'the', 'province', 'have', 'declared', 'support', 'for', 'rosa', 'or', 'robredo', 'and', 'sara', 'duterte', 'tandem', 'they', 'will', 'be', 'endorsing', 'vice_president', 'leni', 'on', 'her', 'upcoming', 'visit', 'in', 'agusan', 'del', 'sur', 'hashtaghalalan2022']","surigao, del, sur, district, representative, johnny, pimentel, majority, municipal, mayor, province, declared, support, rosa, robredo, sara, duterte, tandem, endorsing, vice_president, leni, upcoming, visit, agusan, del, sur",0.013961447049682343,0.004327780063074181,0.3333333333333333,Positive,0.652,Positive
DRONE FOOTAGE Bongbong MarcosSara Duterte UniTeam grand rally in San Fernando City Pampanga April 29 hashtagHalalan2022 movie_camera LakasCMD,"['drone', 'footage', 'bongbong', 'marcossara', 'duterte', 'uniteam', 'grand', 'rally', 'in', 'san', 'fernando', 'city', 'pampanga', 'april', '29', 'hashtaghalalan2022', 'movie_camera', 'lakascmd']","drone, footage, bongbong, marcossara, duterte, uniteam, grand, rally, san, fernando, city, pampanga, april, movie_camera, lakascmd",0.012499999999999999,0.006157635467980295,0.2413793103448276,Positive,0.121,Positive
hashtagHalalan2022 This is for the voters who are still undecided in choosing their Presidential Candidate Now I will endorse my chosen President to you So WHY ISKO a thread,"['hashtaghalalan2022', 'this', 'is', 'for', 'the', 'voters', 'who', 'are', 'still', 'undecided', 'in', 'choosing', 'their', 'presidential', 'candidate', 'now', 'i', 'will', 'endorse', 'my', 'chosen', 'president', 'to', 'you', 'so', 'why', 'isko', 'a', 'thread']","voter, undecided, choosing, presidential, candidate, endorse, chosen, president, isko, thread",0.021929824561403508,0.028508771929824567,0.47368421052631576,Negative,0.221,Positive
This was my HS classmate He was a DDS and Isko supporter before Salamat hashtagLetLeniKikoLead2022 hashtagTanglawLagunaRally hashtagKulayRosasAngBukas hashtagHalalan2022,"['this', 'was', 'my', 'hs', 'classmate', 'he', 'was', 'a', 'dds', 'and', 'isko', 'supporter', 'before', 'salamat', 'hashtagletlenikikolead2022', 'hashtagtanglawlagunarally', 'hashtagkulayrosasangbukas', 'hashtaghalalan2022']","classmate, dd, isko, supporter, salamat, hashtagletlenikikolead, hashtagtanglawlagunarally, hashtagkulayrosasangbukas",0.0,0.0,0.2,Neutral,0.45,Positive
The family of Aksyon Demokratiko founder Raul Roco will not withdraw its support for the partys standard bearer Manila Mayor Isko Moreno Domagoso according to the former senators son hashtagHalalan2022 READ,"['the', 'family', 'of', 'aksyon', 'demokratiko', 'founder', 'raul', 'roco', 'will', 'not', 'withdraw', 'its', 'support', 'for', 'the', 'partys', 'standard', 'bearer', 'manila', 'mayor', 'isko', 'moreno', 'domagoso', 'according', 'to', 'the', 'former', 'senators', 'son', 'hashtaghalalan2022', 'read']","family, aksyon, demokratiko, founder, raul, roco, withdraw, support, party, standard, bearer, manila, mayor, isko, moreno, domagoso, senator, son, read",0.0052723177723177726,0.006581256581256581,0.32432432432432434,Negative,0.418,Positive
PHOTOS Bongbong MarcosSara Duterte UniTeam rally San Fernando Pampanga April 29 hashtagHalalan2022 camera_with_flash LakasCMD,"['photos', 'bongbong', 'marcossara', 'duterte', 'uniteam', 'rally', 'san', 'fernando', 'pampanga', 'april', '29', 'hashtaghalalan2022', 'camera_with_flash', 'lakascmd']","photo, bongbong, marcossara, duterte, uniteam, rally, san, fernando, pampanga, april, camera_with_flash, lakascmd",0.002717391304347826,0.003260869565217391,0.13043478260869565,Negative,0.425,Positive
did a lot in Manila City in just 3 years even during pandemic If its EASY to be a mayor then why cant you find projects like what he did against the other top 20 cities in the country Put Isko in Malacaang hashtagHalalan2022 hashtagSwitchToIsko,"['did', 'a', 'lot', 'in', 'manila', 'city', 'in', 'just', '3', 'years', 'even', 'during', 'pandemic', 'if', 'its', 'easy', 'to', 'be', 'a', 'mayor', 'then', 'why', 'cant', 'you', 'find', 'projects', 'like', 'what', 'he', 'did', 'against', 'the', 'other', 'top', '20', 'cities', 'in', 'the', 'country', 'put', 'isko', 'in', 'malacaang', 'hashtaghalalan2022', 'hashtagswitchtoisko']","lot, manila, city, year, pandemic, easy, mayor, project, city, country, isko, malacaang, hashtagswitchtoisko",0.013000000000000001,0.012555555555555556,0.4,Positive,0.713,Positive
MANNY PACQUIAOS PLANS FOR THE ENVIRONMENT AND CLIMATE CHANGE hashtagHalalan2022 hashtagEkonomustahan2022 hashtagEkonseptoPH Read full post,"['manny', 'pacquiaos', 'plans', 'for', 'the', 'environment', 'and', 'climate', 'change', 'hashtaghalalan2022', 'hashtagekonomustahan2022', 'hashtagekonseptoph', 'read', 'full', 'post']","manny, pacquiaos, plan, environment, climate, change, hashtagekonomustahan, hashtagekonseptoph, read, post",0.005263157894736842,0.0018878718535469108,0.3157894736842105,Positive,-0.368,Negative
TBH like I said we should be rallying behind Manny Pacquiao because hes a living legend Hes the epitome of a man that came from rags to riches But no some Filipinos would rather back the son of a dictator an obvious bum and a persistent procrastinator hashtagHalalan2022,"['to_be_honest', 'like', 'i', 'said', 'we', 'should', 'be', 'rallying', 'behind', 'manny', 'pacquiao', 'because', 'hes', 'a', 'living', 'legend', 'hes', 'the', 'epitome', 'of', 'a', 'man', 'that', 'came', 'from', 'rags', 'to', 'riches', 'but', 'no', 'some', 'filipinos', 'would', 'rather', 'back', 'the', 'son', 'of', 'a', 'dictator', 'an', 'obvious', 'bum', 'and', 'a', 'persistent', 'procrastinator', 'hashtaghalalan2022']","to_be_honest, rallying, manny, pacquiao, living, legend, epitome, man, rag, rich, filipino, son, dictator, obvious, bum, persistent, procrastinator",0.038199851618969265,0.026525168236398184,0.4090909090909091,Positive,0.5,Positive
NEWS FEATURE Undecided Isko A glimpse of his eco stances Presidential Candidate and incumbent Manila Mayor Francisco Isko Moreno Domagoso has been branded as walang paninindigan for his unclear stances READ hashtagHalalan2022 hashtagPiliPinas2022,"['news', 'feature', 'undecided', 'isko', 'a', 'glimpse', 'of', 'his', 'eco', 'stances', 'presidential', 'candidate', 'and', 'incumbent', 'manila', 'mayor', 'francisco', 'isko', 'moreno', 'domagoso', 'has', 'been', 'branded', 'as', 'walang', 'paninindigan', 'for', 'his', 'unclear', 'stances', 'read', 'hashtaghalalan2022', 'hashtagpilipinas2022']","news, feature, undecided, isko, glimpse, eco, stance, presidential, candidate, incumbent, manila, mayor, francisco, isko, moreno, domagoso, branded, paninindigan, unclear, stance, read, hashtagpilipinas",0.022892441860465115,0.024563953488372092,0.32558139534883723,Negative,-0.122,Negative
hashtagISKO Bagong Ospital na Pinagawa ni Isko Moreno hashtaghalalan2022 Philippines Philippines hashtaghalalan hashtaghalalan2022 Philippines hashtaghalalan2022 Philippines Philippines hashtaghalalanph hashtagHalalan2022 hashtagHalalanUPD2022 hashtagGodFirst hashtagSwitchToIsko hashtagiskomorenodomagoso via,"['hashtagisko', 'bagong', 'ospital', 'na', 'pinagawa', 'ni', 'isko', 'moreno', 'hashtaghalalan2022', 'philippines', 'philippines', 'hashtaghalalan', 'hashtaghalalan2022', 'philippines', 'hashtaghalalan2022', 'philippines', 'philippines', 'hashtaghalalanph', 'hashtaghalalan2022', 'hashtaghalalanupd2022', 'hashtaggodfirst', 'hashtagswitchtoisko', 'hashtagiskomorenodomagoso', 'via']","hashtagisko, bagong, ospital, pinagawa, isko, moreno, philippine, philippine, philippine, philippine, philippine, hashtaghalalanph, hashtaghalalanupd, hashtaggodfirst, hashtagswitchtoisko, hashtagiskomorenodomagoso",0.0,0.0,0.16129032258064516,Neutral,-0.19,Negative
NOW Aksyon Demokratiko standard bearer Isko Moreno Domagoso running mate Dr Willie Ong senatorial bets Carl Balita Jopet Sison Samira Gutoc John Castriciones attend Bilis Kilos Iskoncert Rally in Lingayen Pangasinan hashtagHalalan2022,"['now', 'aksyon', 'demokratiko', 'standard', 'bearer', 'isko', 'moreno', 'domagoso', 'running', 'mate', 'dr', 'willie', 'ong', 'senatorial', 'bets', 'carl', 'balita', 'jopet', 'sison', 'samira', 'gutoc', 'john', 'castriciones', 'attend', 'bilis', 'kilos', 'iskoncert', 'rally', 'in', 'lingayen', 'pangasinan', 'hashtaghalalan2022']","aksyon, demokratiko, standard, bearer, isko, moreno, domagoso, running, mate, willie, ong, senatorial, bet, carl, balita, jopet, sison, samira, gutoc, john, castriciones, attend, bilis, kilo, iskoncert, rally, lingayen, pangasinan",0.004953909726637,0.0028893833439287983,0.2,Positive,0.418,Positive
hashtagHalalan2022 Batay sa kanyang naging salitat gawa at sa mga inilalatag niyang plataporma bilang presidential candidate masasabi mo bang taglay ni Manila Mayor Isko Moreno ang katangian ng isang demokratikong lider na may respeto sa karapatangpantao at rule of law,"['hashtaghalalan2022', 'batay', 'sa', 'kanyang', 'naging', 'salitat', 'gawa', 'at', 'sa', 'mga', 'inilalatag', 'niyang', 'plataporma', 'bilang', 'presidential', 'candidate', 'masasabi', 'mo', 'bang', 'taglay', 'ni', 'manila', 'mayor', 'isko', 'moreno', 'ang', 'katangian', 'ng', 'isang', 'demokratikong', 'lider', 'na', 'may', 'respeto', 'sa', 'karapatangpantao', 'at', 'rule', 'of', 'law']","batay, salitat, gawa, inilalatag, plataporma, presidential, candidate, masasabi, bang, taglay, manila, mayor, isko, moreno, katangian, demokratikong, lider, respeto, karapatangpantao, rule, law",0.005925637263891436,0.004573170731707317,0.17073170731707318,Positive,0.332,Positive
Sa Ormoc Leyte at Biliran naglibot si presidential candidate Sen Manny Pacquiao Pinangunahan nito ang groundbreaking ng 2 Pacman Village sa Leyte hashtagHalalan2022,"['sa', 'ormoc', 'leyte', 'at', 'biliran', 'naglibot', 'si', 'presidential', 'candidate', 'senator', 'manny', 'pacquiao', 'pinangunahan', 'nito', 'ang', 'groundbreaking', 'ng', '2', 'pacman', 'village', 'sa', 'leyte', 'hashtaghalalan2022']","ormoc, leyte, biliran, naglibot, presidential, candidate, senator, manny, pacquiao, pinangunahan, groundbreaking, pacman, village, leyte",0.011574074074074073,0.004629629629629629,0.25925925925925924,Positive,0.521,Positive
WATCH Presidential candidate Manila Mayor Isko Moreno Domagoso hopes to get endorsement of Iglesia Ni Cristo Domagoso adds he always asks for INCs help as a matter of practice hashtagHalalan2022,"['watch', 'presidential', 'candidate', 'manila', 'mayor', 'isko', 'moreno', 'domagoso', 'hopes', 'to', 'get', 'endorsement', 'of', 'iglesia', 'ni', 'cristo', 'domagoso', 'adds', 'he', 'always', 'asks', 'for', 'incs', 'help', 'as', 'a', 'matter', 'of', 'practice', 'hashtaghalalan2022']","watch, presidential, candidate, manila, mayor, isko, moreno, domagoso, hope, endorsement, iglesia, cristo, domagoso, add, asks, inc, matter, practice",0.0180398569684284,0.012876766091051805,0.34285714285714286,Positive,0.618,Positive
Isko Moreno to attend Comelec panel interviews if schedule allows it hashtagHalalan2022,"['isko', 'moreno', 'to', 'attend', 'commission_on_elections', 'panel', 'interviews', 'if', 'schedule', 'allows', 'it', 'hashtaghalalan2022']","isko, moreno, attend, commission_on_elections, panel, interview, schedule",0.0019230769230769232,0.0,0.3076923076923077,Positive,0.418,Positive
Sina presidential candidate Leni Robredo at vice presidential bet Sara Duterte ang sinusuportahan ng ilang kongresista at alkalde sa Surigao del Sur hashtagHalalan2022,"['sina', 'presidential', 'candidate', 'leni', 'robredo', 'at', 'vice', 'presidential', 'bet', 'sara', 'duterte', 'ang', 'sinusuportahan', 'ng', 'ilang', 'kongresista', 'at', 'alkalde', 'sa', 'surigao', 'del', 'sur', 'hashtaghalalan2022']","sina, presidential, candidate, leni, robredo, vice, presidential, bet, sara, duterte, sinusuportahan, kongresista, alkalde, surigao, del, sur",0.011693548387096775,0.014112903225806451,0.1935483870967742,Negative,0.5,Positive
Senatorial candidate says Domagosos projects in Manila will be extended to Pangasinan should Isko win in hashtagHalalan2022 Pag si Isko pinili niyo pinili niyo ang salita at pangako lalo na ang pruweba Ang iniisip ni Isko tao muna serbisyo muna,"['senatorial', 'candidate', 'says', 'domagosos', 'projects', 'in', 'manila', 'will', 'be', 'extended', 'to', 'pangasinan', 'should', 'isko', 'win', 'in', 'hashtaghalalan2022', 'pag', 'si', 'isko', 'pinili', 'niyo', 'pinili', 'niyo', 'ang', 'salita', 'at', 'pangako', 'lalo', 'na', 'ang', 'pruweba', 'ang', 'iniisip', 'ni', 'isko', 'tao', 'muna', 'serbisyo', 'muna']","senatorial, candidate, domagosos, project, manila, extended, pangasinan, isko, win, isko, pinili, pinili, salita, pangako, lalo, pruweba, iniisip, isko, tao, muna, serbisyo, muna",0.004228329809725159,0.0003964059196617336,0.16279069767441862,Positive,0.333,Positive
Pacquiao balikMindanao para manuyo ng mga botante hashtagHalalan2022,"['pacquiao', 'balikmindanao', 'para', 'manuyo', 'ng', 'mga', 'botante', 'hashtaghalalan2022']","pacquiao, balikmindanao, manuyo, botante",0.0,0.0,0.0,Neutral,0.327,Positive
Positibong kampanya ni Mayor Sara nagbubunga sa mga survey spox hashtagTunayNaTabloidista hashtagAbanteNews hashtagHalalan2022,"['positibong', 'kampanya', 'ni', 'mayor', 'sara', 'nagbubunga', 'sa', 'mga', 'survey', 'spox', 'hashtagtunaynatabloidista', 'hashtagabantenews', 'hashtaghalalan2022']","positibong, kampanya, mayor, sara, nagbubunga, survey, spox, hashtagtunaynatabloidista, hashtagabantenews",0.0008169934640522875,0.0008169934640522875,0.11764705882352941,Neutral,0.418,Positive
May pasaring si Senador Manny Pacquiao matapos ireject ng katunggali niya sa presidential race na si Ferdinand Marcos Jr ang hamon na oneonone debate ni Vice President Leni Robredo hashtagTunayNaTabloidista hashtagAbanteNews hashtagHalalan2022,"['may', 'pasaring', 'si', 'senador', 'manny', 'pacquiao', 'matapos', 'ireject', 'ng', 'katunggali', 'niya', 'sa', 'presidential', 'race', 'na', 'si', 'ferdinand', 'marcos', 'junior', 'ang', 'hamon', 'na', 'oneonone', 'debate', 'ni', 'vice', 'president', 'leni', 'robredo', 'hashtagtunaynatabloidista', 'hashtagabantenews', 'hashtaghalalan2022']","pasaring, senador, manny, pacquiao, matapos, ireject, katunggali, presidential, race, ferdinand, marcos, junior, hamon, oneonone, debate, vice, president, leni, robredo, hashtagtunaynatabloidista, hashtagabantenews",0.011919279907084785,0.011977351916376307,0.1676829268292683,Negative,0.618,Positive
Nagbabala sa mga botante si Senador Manny Pacquiao na kapag nanalo ang katunggali niya sa presidential race na si Ferdinand Marcos Jr ay magiging nonstop ang kaguluhan sa bansa hashtagTunayNaTabloidista hashtagAbanteNews hashtagHalalan2022,"['nagbabala', 'sa', 'mga', 'botante', 'si', 'senador', 'manny', 'pacquiao', 'na', 'kapag', 'nanalo', 'ang', 'katunggali', 'niya', 'sa', 'presidential', 'race', 'na', 'si', 'ferdinand', 'marcos', 'junior', 'ay', 'magiging', 'nonstop', 'ang', 'kaguluhan', 'sa', 'bansa', 'hashtagtunaynatabloidista', 'hashtagabantenews', 'hashtaghalalan2022']","nagbabala, botante, senador, manny, pacquiao, nanalo, katunggali, presidential, race, ferdinand, marcos, junior, magiging, nonstop, kaguluhan, bansa, hashtagtunaynatabloidista, hashtagabantenews",0.004438775510204082,0.008673469387755104,0.1392857142857143,Negative,0.667,Positive
Bursts of red and green confetti and singing of Bagong Lipunan cap Bongbong Marcos and UniTeam campaign in Nueva Ecija Next stop San Fernando Pampanga hashtagHalalan2022,"['bursts', 'of', 'red', 'and', 'green', 'confetti', 'and', 'singing', 'of', 'bagong', 'lipunan', 'cap', 'bongbong', 'marcos', 'and', 'uniteam', 'campaign', 'in', 'nueva', 'ecija', 'next', 'stop', 'san', 'fernando', 'pampanga', 'hashtaghalalan2022']","burst, red, green, confetti, singing, bagong, lipunan, cap, bongbong, marcos, uniteam, campaign, nueva, ecija, san, fernando, pampanga",0.0034000721500721497,0.01140463072281254,0.21212121212121213,Negative,0.418,Positive
Kung naghuhumiyaw na ang red flags sa isang kandidato halimbawa eh yung kandidato mo rethink bakit hindi mo makita bakit ayaw mong makita bakit mo pinalampas Troll yarn hashtagIpanloNa10ParaSaLahat hashtagHalalan2022 hashtagLeniKikoAllTheWay2022 hashtagLeniKiko2022,"['kung', 'naghuhumiyaw', 'na', 'ang', 'red', 'flags', 'sa', 'isang', 'kandidato', 'halimbawa', 'eh', 'yung', 'kandidato', 'mo', 'rethink', 'bakit', 'hindi', 'mo', 'makita', 'bakit', 'ayaw', 'mong', 'makita', 'bakit', 'mo', 'pinalampas', 'troll', 'iyan', 'hashtagipanlona10parasalahat', 'hashtaghalalan2022', 'hashtaglenikikoalltheway2022', 'hashtaglenikiko2022']","naghuhumiyaw, red, flag, kandidato, halimbawa, kandidato, rethink, ayaw, mong, pinalampas, troll, iyan, hashtagipanlonaparasalahat, hashtaglenikikoalltheway, hashtaglenikiko",0.004786162113748321,0.007491789819376027,0.13793103448275862,Negative,0.618,Positive
I see trees of green red roses too I see them bloom for me and you And I think to myself What a wonderful world beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes hashtagUniTeamBBMSara hashtagLetLeniLead2022 hashtagHalalan2022 hashtagBBMIsMyPresident2022,"['i', 'see', 'trees', 'of', 'green', 'red', 'roses', 'too', 'i', 'see', 'them', 'bloom', 'for', 'me', 'and', 'you', 'and', 'i', 'think', 'to', 'myself', 'what', 'a', 'wonderful', 'world', 'beaming_face_with_smiling_eyes', 'beaming_face_with_smiling_eyes', 'beaming_face_with_smiling_eyes', 'hashtaguniteambbmsara', 'hashtagletlenilead2022', 'hashtaghalalan2022', 'hashtagbbmismypresident2022']","tree, green, red, rose, bloom, wonderful, beaming_face_with_smiling_eyes, beaming_face_with_smiling_eyes, beaming_face_with_smiling_eyes, hashtaguniteambbmsara, hashtagletlenilead, hashtagbbmismypresident",0.04554865424430642,0.014492753623188404,0.22826086956521738,Positive,0.5,Positive
In a statement sent to ABSCBN News Marcos says once the Filipino people shall have made their choice in hashtagHalalan2022 we stop being adversaries and remember that we are compatriots under one flag,"['in', 'a', 'statement', 'sent', 'to', 'abscbn', 'news', 'marcos', 'says', 'once', 'the', 'filipino', 'people', 'shall', 'have', 'made', 'their', 'choice', 'in', 'hashtaghalalan2022', 'we', 'stop', 'being', 'adversaries', 'and', 'remember', 'that', 'we', 'are', 'compatriots', 'under', 'one', 'flag']","statement, abscbn, news, marcos, filipino, people, choice, adversary, remember, compatriot, flag",0.029783163265306126,0.0062641723356009074,0.42857142857142855,Positive,0.256,Positive
NASUGBLOOM Philippines cherry_blossom LOOK Mayor Barcelon former Cong Apacible Atty Manalo and BM endorse the hashtagLeniKiko2022 tandem hashtagHalalan2022 hashtagIpanaloNa10ParaSaLahat hashtagBatangasIsPink,"['nasugbloom', 'philippines', 'cherry_blossom', 'look', 'mayor', 'barcelon', 'former', 'congressman', 'apacible', 'attorney', 'manalo', 'and', 'bm', 'endorse', 'the', 'hashtaglenikiko2022', 'tandem', 'hashtaghalalan2022', 'hashtagipanalona10parasalahat', 'hashtagbatangasispink']","nasugbloom, philippine, cherry_blossom, mayor, barcelon, congressman, apacible, attorney, manalo, bm, endorse, hashtaglenikiko, tandem, hashtagipanalonaparasalahat, hashtagbatangasispink",0.008620689655172414,0.0021551724137931034,0.2413793103448276,Positive,0.433,Positive
Local officials of Nasugbu Batangas led by Mayor Antonio Barcelon endorse VP and Senator s candidacy in the upcoming hashtagHalalan2022,"['local', 'officials', 'of', 'nasugbu', 'batangas', 'led', 'by', 'mayor', 'antonio', 'barcelon', 'endorse', 'vice_president', 'and', 'senator', 's', 'candidacy', 'in', 'the', 'upcoming', 'hashtaghalalan2022']","local, official, nasugbu, batangas, led, mayor, antonio, barcelon, endorse, vice_president, senator, candidacy, upcoming",0.014428571428571428,0.0006666666666666666,0.36,Positive,0.256,Positive
Inendorso ni Mayor Geraldine Ornales ang kandidatura ni Vice President Leni Robredo sa pagbisita nito sa Lemery Batangas Sabado Kasalukuyang nagiikot ang kampo ni Robredo sa lalawigan na may 18M botante ngayong hashtagHalalan2022 camera_with_flash VP Leni Media Bureau,"['inendorso', 'ni', 'mayor', 'geraldine', 'ornales', 'ang', 'kandidatura', 'ni', 'vice', 'president', 'leni', 'robredo', 'sa', 'pagbisita', 'nito', 'sa', 'lemery', 'batangas', 'sabado', 'kasalukuyang', 'nagiikot', 'ang', 'kampo', 'ni', 'robredo', 'sa', 'lalawigan', 'na', 'may', '18m', 'botante', 'ngayong', 'hashtaghalalan2022', 'camera_with_flash', 'vice_president', 'leni', 'media', 'bureau']","inendorso, mayor, geraldine, ornales, kandidatura, vice, president, leni, robredo, pagbisita, lemery, batangas, sabado, kasalukuyang, nagiikot, kampo, robredo, lalawigan, m, botante, camera_with_flash, vice_president, leni, medium, bureau",0.006770015698587127,0.004218995290423862,0.14285714285714285,Positive,0.332,Positive
VP now addressing crowd in Lemery Batangas under sweltering heat Lemery Mayor Geraldine Ornales endorsed Robredos bid hashtagHalalan2022,"['vice_president', 'now', 'addressing', 'crowd', 'in', 'lemery', 'batangas', 'under', 'sweltering', 'heat', 'lemery', 'mayor', 'geraldine', 'ornales', 'endorsed', 'robredos', 'bid', 'hashtaghalalan2022']","vice_president, addressing, crowd, lemery, batangas, sweltering, heat, lemery, mayor, geraldine, ornales, endorsed, robredos, bid",0.014941077441077442,0.016343995510662176,0.2962962962962963,Negative,0.167,Positive
Done voting Thank you Philippine Embassy for the very smooth and organised voting process I voted for you Senators hashtagvote hashtaghalalan2022,"['done', 'voting', 'thank', 'you', 'philippine', 'embassy', 'for', 'the', 'very', 'smooth', 'and', 'organised', 'voting', 'process', 'i', 'voted', 'for', 'you', 'senators', 'hashtagvote', 'hashtaghalalan2022']","voting, philippine, embassy, smooth, organised, voting, process, voted, senator, hashtagvote",0.01611842105263158,0.0075489203778677455,0.47368421052631576,Positive,-0.211,Negative
hahaha gandang pambungad sa umaga ni hashtagcheldiokno guys lets not forget him sa senators natin like hashtagLeniKiko2022 wag sayangin hashtagHalalan2022,"['hahaha', 'gandang', 'pambungad', 'sa', 'umaga', 'ni', 'hashtagcheldiokno', 'guys', 'lets', 'not', 'forget', 'him', 'sa', 'senators', 'natin', 'like', 'hashtaglenikiko2022', 'wag', 'sayangin', 'hashtaghalalan2022']","hahaha, gandang, pambungad, umaga, hashtagcheldiokno, guy, forget, senator, hashtaglenikiko, sayangin",0.003289473684210526,0.009868421052631578,0.15789473684210525,Negative,0.433,Positive
VOTE STRAIGHT hashtagTeamMagsaysayVegafria red_heart white_heart blue_heart hollow_red_circle keycap_6 VEGAFRIA ARNOLD for Olongapo City MAYOR hashtagManagerNgBayan Para sa Bagong Araw Bagong Liwanag hashtagBangonOlongapo victory_hand hashtagMagsaysayVegafria2022 hashtagOlongapoElection2022 hashtagHalalan2022,"['vote', 'straight', 'hashtagteammagsaysayvegafria', 'red_heart', 'white_heart', 'blue_heart', 'hollow_red_circle', 'keycap_6', 'vegafria', 'arnold', 'for', 'olongapo', 'city', 'mayor', 'hashtagmanagerngbayan', 'para', 'sa', 'bagong', 'araw', 'bagong', 'liwanag', 'hashtagbangonolongapo', 'victory_hand', 'hashtagmagsaysayvegafria2022', 'hashtagolongapoelection2022', 'hashtaghalalan2022']","vote, straight, hashtagteammagsaysayvegafria, red_heart, white_heart, blue_heart, hollow_red_circle, keycap_, vegafria, arnold, olongapo, city, mayor, hashtagmanagerngbayan, bagong, araw, bagong, liwanag, hashtagbangonolongapo, victory_hand, hashtagmagsaysayvegafria, hashtagolongapoelection",0.0033499446290143962,0.003875968992248062,0.11627906976744186,Negative,0.111,Positive
Yes to Mike Defensor 4 QC Mayor hashtagHalalan2022 hashtagBBMSaraUNITEAM,"['yes', 'to', 'mike', 'defensor', '4', 'qc', 'mayor', 'hashtaghalalan2022', 'hashtagbbmsarauniteam']","mike, defensor, qc, mayor, hashtagbbmsarauniteam",0.0,0.0,0.2222222222222222,Neutral,0.176,Positive
